TIME,STN,WD1,WS1,WDS,WSS,WD10,WS10,TA,RE,RN-15m,RN-60m,RN-12H,RN-DAY,HM,PA,PS,TD
202508161843,322,336.9,0.6,345.1,1.0,334.3,0.6,23.9,0.0,0.0,0.0,0.0,0.0,92.9,964.1,1013.1,22.7
202508161843,323,276.7,3.5,284.3,4.9,262.5,2.6,28.4,0.0,0.0,0.0,0.5,0.5,69.5,981.7,1012.5,22.3
202508161843,324,160.1,0.1,168.1,0.2,141.9,0.1,27.2,0.0,0.0,0.0,0.0,0.0,78.0,994.0,1011.6,23.0
202508161843,325,114.0,0.1,149.0,0.1,64.5,0.1,26.9,0.0,0.0,0.0,0.0,0.0,85.1,986.7,1012.7,24.2
202508161843,326,267.4,1.3,257.7,1.4,280.0,1.5,25.9,0.0,0.0,0.0,0.0,0.0,89.4,990.3,1011.9,24.0
202508161843,327,250.9,2.4,249.6,3.4,251.5,1.4,30.9,0.0,0.0,0.0,0.0,0.0,58.4,1000.6,1011.4,21.8
202508161843,328,164.9,0.8,189.7,1.2,158.1,1.2,29.1,0.0,0.0,0.0,0.0,0.0,75.9,1006.8,1013.7,24.4
202508161843,329,55.3,1.6,12.3,2.4,59.1,1.3,26.8,0.0,0.0,0.0,0.0,0.0,78.4,972.1,1014.1,22.7
202508161843,330,92.9,1.1,100.4,1.4,98.4,1.3,28.2,0.0,0.0,0.0,0.0,0.0,77.6,997.8,1014.1,23.9
202508161843,331,175.3,1.6,189.3,2.1,182.6,1.8,25.3,0.0,0.0,0.0,0.0,0.0,92.9,964.6,1012.7,24.1
202508161843,332,69.7,1.8,93.1,2.8,50.8,1.5,29.3,0.0,0.0,0.0,0.0,0.0,67.7,-99.7,-99.9,22.7
202508161843,333,334.0,2.0,333.8,2.2,319.3,1.5,28.2,0.0,0.0,0.0,0.0,0.0,71.1,1002.4,1010.8,22.5
202508161843,334,73.2,0.0,86.9,0.2,95.8,0.5,32.1,0.0,0.0,0.0,0.0,0.0,58.6,1007.1,1009.8,23.0
202508161843,335,0.0,0.0,0.0,0.0,0.0,0.0,25.8,0.0,0.0,0.0,0.0,0.0,82.8,969.1,1014.5,22.7
202508161843,336,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,84.4,990.0,1013.7,25.2
202508161843,337,0.0,0.0,0.0,0.0,0.0,0.0,28.1,0.0,0.0,0.0,0.0,0.0,77.6,990.9,1013.6,23.8
202508161843,338,0.0,0.0,257.7,0.2,227.6,0.4,25.5,0.0,0.0,0.0,0.0,0.0,92.8,960.2,1014.3,24.2
202508161843,339,0.0,0.0,0.0,0.0,56.0,0.0,27.7,0.0,0.0,0.0,0.0,0.0,92.3,985.1,1013.3,26.3
202508161843,340,0.0,0.0,0.0,0.0,0.0,0.0,27.6,0.0,0.0,0.0,0.0,0.0,94.3,998.0,1013.5,26.6
202508161843,344,212.0,0.9,257.0,2.0,195.1,1.3,29.9,0.0,-99.9,-99.9,-99.9,-99.2,72.0,999.3,1012.3,24.3
202508161843,345,238.9,0.7,226.4,1.0,228.9,1.5,30.1,0.0,0.0,0.0,0.0,0.0,67.7,999.1,1011.3,23.5
202508161843,346,300.9,2.8,299.2,2.9,280.6,3.2,30.9,0.0,0.0,0.0,0.0,0.0,53.7,1004.1,1010.0,20.4
202508161843,347,200.7,0.9,236.9,1.3,155.0,0.7,27.4,0.0,0.0,0.0,0.0,0.0,80.6,995.4,1012.5,23.8
202508161843,348,188.1,0.3,236.3,0.7,210.8,1.3,29.8,0.0,0.0,0.0,0.0,0.0,72.1,-99.7,-99.9,24.2
202508161843,349,31.6,1.3,31.4,1.4,33.3,1.4,26.7,-99.2,0.0,0.0,0.0,0.0,83.8,980.3,1011.1,23.7
202508161843,350,77.8,0.3,101.3,0.6,58.2,0.2,23.4,0.0,0.0,0.0,0.0,0.0,75.3,944.5,1011.8,18.8
202508161843,351,235.0,7.9,-99.2,-99.2,240.4,5.8,28.5,0.0,0.0,0.0,0.0,0.0,-99.7,-99.7,-99.9,-99.9
202508161843,352,201.0,0.8,-99.2,-99.2,-99.9,-99.9,27.9,-99.2,0.0,0.0,0.0,0.0,-99.2,-99.7,-99.9,-99.9
202508161843,355,297.0,1.3,290.0,5.9,310.9,2.2,29.6,0.0,0.0,0.0,0.0,0.0,75.3,500.0,-99.9,24.8
202508161843,356,288.9,-99.2,248.5,2.8,-99.9,-99.9,30.0,0.0,0.0,0.0,0.0,0.0,71.0,500.3,-99.9,24.2
202508161843,358,-99.2,-99.2,267.5,5.6,-99.9,-99.9,30.2,0.0,0.0,0.0,0.0,0.0,73.4,500.1,-99.9,24.9
202508161843,359,194.0,0.0,187.7,6.5,0.0,0.0,26.4,0.0,0.0,0.0,0.0,0.0,75.3,500.0,-99.9,21.7
202508161843,360,297.0,0.0,251.7,6.9,77.1,0.5,29.3,0.0,0.0,0.0,0.0,0.0,71.0,500.0,-99.9,23.5
202508161843,361,246.4,2.3,235.1,8.4,217.4,1.8,28.9,0.0,0.0,0.0,0.0,0.0,76.2,500.0,-99.9,24.3
202508161843,364,256.2,1.8,247.8,7.1,274.9,1.2,29.4,0.0,0.0,0.0,0.0,0.0,66.8,500.0,-99.9,22.6
202508161843,365,295.3,1.3,295.3,-99.2,269.4,0.6,29.2,-99.2,0.0,0.0,0.0,0.0,-99.2,-99.7,-99.9,-99.9
202508161843,366,305.0,0.5,277.9,4.8,255.4,0.7,27.6,0.0,0.0,0.0,0.0,0.0,82.6,500.0,-99.9,24.4
202508161843,367,249.4,1.8,244.4,9.1,234.6,2.2,28.0,0.0,0.0,0.0,0.0,0.0,76.8,500.0,-99.9,23.6
202508161843,368,271.4,3.6,-99.2,-99.2,260.2,2.7,30.0,-99.2,0.0,0.0,0.0,0.0,60.1,-99.7,-99.9,21.4
202508161843,369,207.4,1.3,220.7,6.0,235.5,0.7,28.1,0.0,0.0,0.0,0.0,0.0,77.8,500.0,-99.9,23.9
202508161843,370,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.9,-99.2,-99.9,-99.9,-99.9,-99.9
202508161843,371,222.1,1.2,225.3,6.0,277.1,1.5,29.2,0.0,0.0,0.0,0.0,0.0,73.2,500.0,-99.9,23.9
202508161843,372,265.0,1.2,0.0,3.0,251.7,2.2,30.4,-99.2,0.0,0.0,0.0,0.0,69.5,-99.7,-99.9,24.2
202508161843,373,-99.2,0.9,-99.2,1.4,-99.9,0.6,28.5,-99.2,0.0,0.0,0.0,0.0,77.2,-99.7,-99.9,24.1
202508161843,374,280.8,0.0,253.1,6.3,307.2,0.4,28.6,-99.2,0.0,0.0,0.0,0.0,77.1,500.0,-99.9,24.2
202508161843,375,243.0,0.2,270.0,1.2,242.6,0.4,29.5,-99.2,0.0,0.0,0.0,0.5,78.4,-99.7,-99.9,25.3
202508161843,376,239.8,2.2,242.6,2.8,240.0,2.0,28.2,0.0,0.0,0.0,0.0,0.0,74.7,1004.9,1012.7,23.3
202508161843,377,125.7,0.6,122.1,1.3,226.3,0.6,26.9,0.0,0.0,0.0,0.0,0.0,83.4,1009.3,1012.5,23.9
202508161843,378,217.0,3.0,236.0,3.4,217.6,3.5,30.9,0.0,0.0,0.0,0.0,0.0,62.3,1004.5,1012.5,22.9
202508161843,379,299.2,1.8,291.2,2.2,289.3,1.3,27.5,0.0,0.0,0.0,0.0,0.0,83.0,979.7,1012.3,24.4
202508161843,400,215.8,1.3,210.9,2.7,207.3,1.2,29.8,0.0,0.0,0.0,0.0,0.0,64.5,-99.7,-99.9,22.4
202508161843,401,225.2,1.3,219.7,2.6,218.9,1.8,29.0,0.0,0.0,0.0,0.0,0.0,66.6,1007.8,1011.5,22.2
202508161843,402,300.8,1.3,299.1,2.6,286.7,1.4,29.7,0.0,0.0,0.0,0.0,0.0,63.4,1005.4,1011.6,22.0
